inventory_id,part_num,color_id,quantity,is_spare
40723,3024,36,2,f
40723,3024,46,1,f
40723,3024,34,2,f
40723,3024,15,1,f
40723,30248,72,1,f
40723,3039pr0013,15,1,f
40723,30407,0,4,f
40723,30592,71,1,f
40723,3460,1,2,f
40723,3623,0,1,f
40723,3660,1,1,f
40723,3673,71,1,f
40723,3673,71,1,t
40723,3710,1,3,f
40723,3795,15,1,f
40723,4070,15,2,f
40723,4345b,15,2,f
40723,4346,15,2,f
40723,4360,0,1,f
40723,43713,15,2,f
40723,43723,1,1,f
40723,43898,15,1,f
40723,44301a,72,4,f
40723,45677,15,1,f
40723,4589,0,2,f
40723,48183,1,2,f
40723,4858,15,1,f
40723,4865a,15,2,f
40723,4871,15,1,f
40723,48729a,72,1,f
40723,48933,15,1,f
40723,54200,15,5,f
40723,54200,36,1,f
40723,54200,33,2,f
40723,57783,41,1,f
40723,60032,15,2,f
40723,60601,41,2,f
40723,6112,15,2,f
40723,6141,36,1,t
40723,6141,47,1,f
40723,6141,47,1,t
40723,6141,36,1,f
40723,61482,71,1,t
40723,61482,71,1,f
40723,61966,9999,1,f
40723,6231,15,2,f
40723,6239,15,1,f
40723,92842,0,1,f
40756,85764c01,2,1,f
40756,85772,2,1,f
40756,85773,15,1,f
40756,stickerupn0140,9999,1,f
40826,20482,0,1,f
40826,21459,179,1,f
40826,25375,0,1,f
40826,4740,0,1,f
40826,64567,0,1,f
40826,85861,182,1,f
40829,11055,4,2,f
40829,11214,4,4,f
40829,11214,72,18,f
40829,11215,71,2,f
40829,13971,71,1,f
40829,14769,15,2,f
40829,15068,72,19,f
40829,15100,71,6,f
40829,15458,15,6,f
40829,15535,72,2,f
40829,15573,15,4,f
40829,18651,0,2,f
40829,18654,15,2,f
40829,18674,71,2,f
40829,18938,0,1,f
40829,18939,71,1,f
40829,18945,15,4,f
40829,20482,47,4,f
40829,2357,0,4,f
40829,2357,4,8,f
40829,2357,15,12,f
40829,2357,19,8,f
40829,23924,0,1,f
40829,24121,14,2,f
40829,2412b,15,4,f
40829,2420,28,4,f
40829,2420,1,4,f
40829,2420,2,4,f
40829,2423,15,2,f
40829,24314c01,47,2,f
40829,24316,70,1,f
40829,24866,15,8,f
40829,2496,0,1,f
40829,2637,4,4,f
40829,26604,15,8,f
40829,2780,0,200,f
40829,27940,72,1,f
40829,27965,179,2,f
40829,3001,71,1,f
40829,3001,15,8,f
40829,3001,19,8,f
40829,3001,4,10,f
40829,3002,14,1,f
40829,3004,15,2,f
40829,30044,15,4,f
40829,3005,322,4,f
40829,3005,15,8,f
40829,3005,19,4,f
40829,3010,322,22,f
40829,3010,15,12,f
40829,3010,19,2,f
40829,30103,0,1,f
40829,3020,71,23,f
40829,3020,14,1,f
40829,3020,15,8,f
40829,3021,4,2,f
40829,3021,14,1,f
40829,3021,0,1,f
40829,3021,1,1,f
40829,3022,1,2,f
40829,3022,4,2,f
40829,3022,2,1,f
40829,3023,1,2,f
40829,3023,47,11,f
40829,3023,0,17,f
40829,3023,15,2,f
40829,3031,15,14,f
40829,3031,4,12,f
40829,3031,322,12,f
40829,3031,19,14,f
40829,3032,15,2,f
40829,3032,71,12,f
40829,3035,15,10,f
40829,3035,19,8,f
40829,3035,4,8,f
40829,30395,72,1,f
40829,3065,47,1,f
40829,3068b,322,1,f
40829,3068b,1,1,f
40829,3068b,15,3,f
40829,3068b,19,1,f
40829,3068b,4,3,f
40829,3068b,2,1,f
40829,3069b,1,1,f
40829,3069b,14,2,f
40829,3069b,322,12,f
40829,3069b,0,2,f
40829,3069b,4,24,f
40829,3069b,19,20,f
40829,3069b,15,20,f
40829,3070b,34,1,f
40829,3176,71,4,f
40829,32000,71,8,f
40829,32002,19,4,f
40829,32009,71,2,f
40829,32009,72,2,f
40829,32009,70,6,f
40829,32009,14,4,f
40829,32012,72,1,f
40829,32013,72,4,f
40829,32013,71,4,f
40829,32013,1,2,f
40829,32034,71,5,f
40829,32034,0,2,f
40829,32054,25,15,f
40829,32054,71,11,f
40829,32062,4,7,f
40829,32062,0,2,f
40829,32073,71,4,f
40829,32123b,14,14,f
40829,32126,0,4,f
40829,32140,72,10,f
40829,32140,71,3,f
40829,32184,71,2,f
40829,32184,4,2,f
40829,32270,0,1,f
40829,32271,2,5,f
40829,32271,14,2,f
40829,32278,14,2,f
40829,32278,72,8,f
40829,32278,0,1,f
40829,32293,0,1,f
40829,32316,71,5,f
40829,32316,72,13,f
40829,32316,14,2,f
40829,3245c,19,40,f
40829,3245c,15,32,f
40829,3245c,4,40,f
40829,32474,1,1,f
40829,32523,1,16,f
40829,32523,2,2,f
40829,32523,71,2,f
40829,32524,0,1,f
40829,32524,71,10,f
40829,32524,1,18,f
40829,32524,14,2,f
40829,32524,72,3,f
40829,32525,71,25,f
40829,32525,15,4,f
40829,32526,1,4,f
40829,32526,71,6,f
40829,32526,70,4,f
40829,32526,2,8,f
40829,32556,19,17,f
40829,32606,5,2,f
40829,32606,191,2,f
40829,32607,10,4,f
40829,35480,71,142,f
40829,3622,15,16,f
40829,3622,4,8,f
40829,3622,19,8,f
40829,3622,0,2,f
40829,3626c,15,4,f
40829,3633,72,4,f
40829,3659,15,4,f
40829,3673,71,13,f
40829,3679,71,2,f
40829,3680,15,2,f
40829,3700,19,4,f
40829,3705,0,5,f
40829,3705,4,8,f
40829,3708,0,1,f
40829,3710,71,2,f
40829,3713,71,4,f
40829,3749,19,3,f
40829,3795,72,1,f
40829,3795,71,1,f
40829,3832,72,2,f
40829,3941,15,6,f
40829,3957b,15,2,f
40829,3958,28,1,f
40829,3958,2,1,f
40829,3958,72,4,f
40829,39793,0,1,f
40829,39793,26,10,f
40829,39794,26,6,f
40829,4032a,15,8,f
40829,4032a,0,4,f
40829,4032a,71,2,f
40829,40490,1,2,f
40829,40490,71,2,f
40829,40490,72,9,f
40829,4070,15,16,f
40829,41239,14,5,f
40829,41239,72,3,f
40829,41539,19,2,f
40829,41678,71,2,f
40829,41678,72,4,f
40829,42003,72,1,f
40829,4274,1,24,f
40829,4282,72,4,f
40829,43093,1,43,f
40829,44294,14,1,f
40829,4490,15,4,f
40829,4519,71,12,f
40829,4519,14,13,f
40829,45677pr0012,15,4,f
40829,4590,71,2,f
40829,4600,71,2,f
40829,48989,71,10,f
40829,54200,15,8,f
40829,54200,47,8,f
40829,55982,71,1,f
40829,58090,0,1,f
40829,59443,71,8,f
40829,59443,0,2,f
40829,60483,28,5,f
40829,60483,71,4,f
40829,60484,71,2,f
40829,60485,71,1,f
40829,60592,15,8,f
40829,60592,0,100,f
40829,6112,15,2,f
40829,6141,15,14,f
40829,62462,1,1,f
40829,62462,71,4,f
40829,62462,0,2,f
40829,63869,71,2,f
40829,63965,71,2,f
40829,64179,71,8,f
40829,64782,15,20,f
40829,64782,72,8,f
40829,6536,71,15,f
40829,6558,1,98,f
40829,6628,0,4,f
40829,6629,1,2,f
40829,6636,1,4,f
40829,74698,0,1,f
40829,85080,15,8,f
40829,85861,15,8,f
40829,85984,272,6,f
40829,85984,1,2,f
40829,87079,71,1,f
40829,87079,4,12,f
40829,87079,322,4,f
40829,87079,15,20,f
40829,87079,19,16,f
40829,87079,14,1,f
40829,87081,4,6,f
40829,87083,72,2,f
40829,87620,15,4,f
40829,88292,15,4,f
40829,93274,72,12,f
40829,96874,25,1,f
40829,98138,0,4,f
40829,98138,15,140,f
40829,99780,15,4,f
40829,99781,15,4,f
40858,11211,71,4,f
40858,11212,0,2,f
40858,11458,72,2,f
40858,11477,322,8,f
40858,11477,0,2,f
40858,14719,0,6,f
40858,15068,322,2,f
40858,15535,72,2,f
40858,15573,71,2,f
40858,15573,72,6,f
40858,15712,14,2,f
40858,15712,0,2,f
40858,18677,0,3,f
40858,18974,322,4,f
40858,18977,0,8,f
40858,18978a,0,4,t
40858,18978b,0,4,f
40858,20482,15,2,f
40858,20482,15,1,t
40858,22885,4,1,f
40858,23443,0,2,f
40858,2357,0,4,f
40858,2357,15,2,f
40858,2412b,0,2,f
40858,2420,0,18,f
40858,24201,0,2,f
40858,24201,71,3,f
40858,24299,322,3,f
40858,24307,322,3,f
40858,24308a,0,4,f
40858,24308b,0,4,t
40858,2431,322,5,f
40858,2446,15,1,f
40858,2446,0,1,f
40858,2447,47,2,f
40858,2447,47,1,t
40858,2450,0,2,f
40858,2456,71,3,f
40858,25269,322,1,t
40858,25269,0,1,t
40858,25269,322,4,f
40858,25269,0,12,f
40858,2540,0,4,f
40858,26047,0,4,f
40858,2654,47,1,f
40858,26601,322,2,f
40858,26603,71,2,f
40858,27925,322,6,f
40858,28192,322,4,f
40858,28326,322,1,f
40858,29119,0,1,f
40858,29119,322,5,f
40858,29120,322,5,f
40858,29120,0,1,f
40858,298c02,71,1,t
40858,298c02,71,1,f
40858,30029,0,1,f
40858,3003,322,2,f
40858,3005,322,2,f
40858,3005,0,8,f
40858,3008,0,1,f
40858,3009,71,1,f
40858,3010,15,2,f
40858,30165,0,1,f
40858,3020,71,3,f
40858,3020,19,4,f
40858,3020,0,3,f
40858,3021,15,2,f
40858,3021,72,6,f
40858,3022,72,3,f
40858,3022,0,5,f
40858,3023,322,7,f
40858,3023,0,7,f
40858,3023,71,3,f
40858,3023,36,2,f
40858,3023,72,3,f
40858,3024,0,18,f
40858,3024,72,1,t
40858,3024,71,1,t
40858,3024,71,5,f
40858,3024,0,1,t
40858,3024,72,2,f
40858,3024,36,1,t
40858,3024,36,2,f
40858,3024,322,1,t
40858,3024,322,10,f
40858,3031,71,4,f
40858,3032,0,1,f
40858,3034,322,1,f
40858,3034,0,2,f
40858,3034,72,2,f
40858,30357,72,2,f
40858,30377,0,1,t
40858,30377,0,2,f
40858,3040b,0,2,f
40858,30586,0,2,f
40858,3066,40,3,f
40858,3068b,322,1,f
40858,3069b,71,1,f
40858,3069b,0,9,f
40858,3069b,322,7,f
40858,3070b,0,1,t
40858,3070b,322,1,t
40858,3070b,322,2,f
40858,3070b,0,2,f
40858,3176,72,1,f
40858,32064a,72,3,f
40858,32803,0,2,f
40858,32828,0,1,t
40858,32828,0,5,f
40858,32952,0,1,f
40858,33909,71,4,f
40858,33909,0,11,f
40858,3460,322,5,f
40858,35480,0,5,f
40858,35480,19,3,f
40858,35787,71,2,f
40858,35787,0,2,f
40858,35789,0,2,f
40858,3623,0,4,f
40858,3666,72,10,f
40858,3666,0,3,f
40858,36840,0,7,f
40858,36841,71,6,f
40858,3710,322,4,f
40858,3710,0,5,f
40858,3710,71,5,f
40858,3713,71,1,t
40858,3713,71,1,f
40858,3749,19,10,f
40858,3795,72,2,f
40858,3829c01,71,2,f
40858,4006,0,1,f
40858,4070a,71,2,f
40858,4070a,0,2,f
40858,4162,15,2,f
40858,41769,322,1,f
40858,41770,322,1,f
40858,4286,322,4,f
40858,4286,0,2,f
40858,42918,0,1,f
40858,43722,0,1,f
40858,43723,0,1,f
40858,44294,71,1,f
40858,44676,322,2,f
40858,44676,0,2,f
40858,4697b,0,1,f
40858,4697b,0,1,t
40858,48336,15,1,f
40858,4865b,0,4,f
40858,49307,0,1,f
40858,52501,72,2,f
40858,54200,0,1,t
40858,54200,322,4,f
40858,54200,322,1,t
40858,54200,15,4,f
40858,54200,15,1,t
40858,54200,4,1,t
40858,54200,4,4,f
40858,54200,0,8,f
40858,57783,40,1,f
40858,60477,0,2,f
40858,6112,0,2,f
40858,6179,0,1,f
40858,6231,0,6,f
40858,63864,0,1,f
40858,63864,72,1,f
40858,63864,322,4,f
40858,65426,322,1,f
40858,65429,322,1,f
40858,65632,40,1,f
40858,65634,0,1,f
40858,65635,72,4,f
40858,6564,0,1,f
40858,6565,0,1,f
40858,6636,0,1,f
40858,6636pr0024,322,2,f
40858,66535,9999,1,f
40858,66727,0,8,f
40858,66930,9999,1,f
40858,75c11,0,1,f
40858,85861,0,8,f
40858,85861,0,1,t
40858,85943,72,1,f
40858,85984,0,3,f
40858,87083,72,2,f
40858,87087,71,1,f
40858,87087,0,2,f
40858,88292,0,2,f
40858,88930,0,1,f
40858,88930,322,3,f
40858,92280,0,2,f
40858,93095,322,2,f
40858,93274,0,2,f
40858,95347,0,2,f
40858,98138,34,1,f
40858,98138,36,2,f
40858,98138,46,1,t
40858,98138,36,1,t
40858,98138,34,1,t
40858,98138,46,3,f
40858,99206,71,2,f
40858,99206,0,2,f
40858,99207,0,2,f
40858,99780,0,1,f
40858,99781,0,2,f
40863,3001,14,2,f
40863,3009,19,2,f
40863,30099,15,4,f
40863,3010,2,2,f
40863,3022,73,1,f
40863,3040b,15,4,f
40863,3048c,297,2,f
40863,32064a,320,2,f
40863,32073,71,1,f
40863,3460,14,2,f
40863,3700,0,2,f
40863,3705,0,1,f
40863,3710,2,4,f
40863,3941,14,1,f
40863,41539,2,2,f
40863,48092,84,2,f
40863,48092,19,2,f
40863,54821,143,1,f
40863,6091,320,4,f
40863,6141,0,4,f
40894,11055pr0002,15,2,f
40894,14413,0,1,f
40894,18980,71,1,f
40894,2456,14,2,f
40894,3001,25,1,f
40894,3004,0,3,f
40894,3010,1,1,f
40894,3020,71,1,f
40894,30237b,1,2,f
40894,30357,71,4,f
40894,3036,72,1,f
40894,30414,1,1,f
40894,30503,71,1,f
40894,3622,2,1,f
40894,3795,71,1,f
40894,3957b,71,2,f
40894,60474,71,1,f
40894,61409,0,2,f
40894,87620,0,3,f
40894,87620,1,8,f
40894,89801,71,1,f
40898,2412b,71,1,f
40898,2431,0,1,f
40898,2441,0,1,f
40898,3022,0,2,f
40898,3023,36,1,f
40898,3023,33,2,f
40898,3031,15,1,f
40898,3039,47,4,f
40898,30414,0,2,f
40898,3069b,14,1,f
40898,3622,15,2,f
40898,3641,0,4,f
40898,3795,0,1,f
40898,4032a,71,2,f
40898,4624,71,4,f
40898,6141,47,2,f
40898,6141,36,2,f
40898,87079,0,2,f
40922,15070,15,2,f
40922,15573,15,1,f
40922,15745,41,1,f
40922,18674,5,1,f
40922,20310,70,4,f
40922,20482,47,1,t
40922,20482,47,1,f
40922,22388,41,1,t
40922,22388,41,1,f
40922,22667,4,1,f
40922,22667,4,1,t
40922,2343,297,1,f
40922,3005,41,2,f
40922,3020,322,1,f
40922,3023,41,2,f
40922,3069bpr0168,70,1,f
40922,33322,297,1,t
40922,33322,297,1,f
40922,35480,15,2,f
40922,3623,322,2,f
40922,3660,15,2,f
40922,3665,15,2,f
40922,3710,322,1,f
40922,3795,30,1,f
40922,46212,41,1,f
40922,54200,41,1,t
40922,54200,41,4,f
40922,6256,191,1,f
40922,64644,15,1,f
40922,92947,15,1,f
40955,15341,179,1,f
40955,22385,33,1,f
40955,22408,179,1,f
40955,24108c01,33,1,f
40955,2432,1,1,f
40955,2569,71,1,f
40955,30237b,1,3,f
40955,3028,288,1,f
40955,3031,71,1,f
40955,30367c,297,2,f
40955,3069bpr0090,72,1,f
40955,44676,272,2,f
40955,4697b,0,1,f
40955,4740,33,1,f
40955,48336,0,1,f
40955,51739,71,3,f
40955,59900,179,3,f
40955,60470b,71,1,f
40955,6091,72,2,f
40955,61409,1,4,f
40955,6141,71,2,f
40955,63965,72,2,f
40955,85861,15,1,f
40955,87087,1,2,f
40955,87620,72,2,f
40966,3069b,82,1,f
40966,3069bpr0100,2,1,f
40966,61482,71,1,f
40966,upn0382,0,1,f
40997,71093,4,1,f
40997,71094,47,1,f
41005,3003,72,1,f
41005,3020,72,1,f
41005,30228,72,1,f
41005,30394,14,1,f
41005,3829c01,14,1,f
41005,3841,72,1,f
41005,4079b,14,1,f
41005,44567a,14,1,f
41005,47457,14,1,f
41005,6014b,14,4,f
41005,6015,0,4,f
41005,6157,0,2,f
41022,11477,15,4,f
41022,11477,0,2,f
41022,11477,25,2,f
41022,11477,28,2,f
41022,3001,72,5,f
41022,3004,71,1,f
41022,3004,28,1,f
41022,3004,19,4,f
41022,3004,0,1,f
41022,3004,15,1,f
41022,3004,14,4,f
41022,3004,25,1,f
41022,30136,15,1,f
41022,3022,0,2,f
41022,3022,15,4,f
41022,3022,25,2,f
41022,3022,28,1,f
41022,3023,71,1,f
41022,3023,19,2,f
41022,3023,28,1,f
41022,3032,72,2,f
41022,3035,72,1,f
41022,3037,72,5,f
41022,30374,42,2,f
41022,30374,41,2,f
41022,3068b,14,4,f
41022,3068b,71,1,f
41022,44728,28,1,f
41022,61252,19,5,f
41022,61252,0,5,f
41022,64567,71,4,f
41022,85984,28,1,f
41022,87087,71,2,f
41022,87087,0,2,f
41022,87087,25,2,f
41022,87087,15,4,f
41022,92738,0,2,f
41047,11477,2,4,f
41047,11609,26,1,f
41047,11609,26,1,t
41047,11618,85,1,t
41047,11618,85,1,f
41047,15070,297,2,f
41047,15573,297,2,f
41047,18674,28,1,f
41047,18674,322,1,f
41047,18879pr0002,15,1,f
41047,20482,297,2,f
41047,20482,297,1,t
41047,2540,15,1,f
41047,28802,15,1,f
41047,3004,30,2,f
41047,3005,2,2,f
41047,30153,41,1,t
41047,30153,47,2,f
41047,30153,41,1,f
41047,30153,47,1,t
41047,3023,322,1,f
41047,3024,85,2,f
41047,3024,85,1,t
41047,3024,27,1,f
41047,3024,27,1,t
41047,3031,19,1,f
41047,3032,19,1,f
41047,3062b,46,1,f
41047,3069b,30,1,f
41047,3069b,85,2,f
41047,32803,15,6,f
41047,35700,191,1,f
41047,3710,322,2,f
41047,3710,19,1,f
41047,37776,297,1,f
41047,3941,70,1,f
41047,41770,2,4,f
41047,4286,2,4,f
41047,4733,27,2,f
41047,50949,15,6,f
41047,50950,85,2,f
41047,59900,2,1,f
41047,6005,85,2,f
41047,60897,15,2,f
41047,6091,322,2,f
41047,6141,45,2,f
41047,6141,45,1,t
41047,6141,41,2,f
41047,6141,41,1,t
41047,61780,70,1,f
41047,62373pr0001,15,1,f
41047,85861,297,1,t
41047,85861,297,2,f
41047,87580,191,1,f
41047,88072,71,2,f
41047,88292,31,4,f
41047,89522,25,1,f
41047,89522,25,1,t
41047,90509,322,2,f
41047,90540,72,1,t
41047,90540,72,2,f
41047,92338,297,1,f
41047,93095,30,1,f
41047,93273,85,3,f
41047,93609,15,1,f
41047,93609,15,1,t
41236,2335pr0006,15,1,f
41236,2345,7,2,f
41236,2345pr0003,0,2,f
41236,2357,0,1,f
41236,2401,0,1,f
41236,2420,7,5,f
41236,2420,0,2,f
41236,2423,2,2,f
41236,2453a,7,1,f
41236,2488,2,1,f
41236,2489,6,1,f
41236,2518,2,11,f
41236,2525pr0005,15,1,f
41236,2527,6,1,f
41236,2530,8,4,f
41236,2536a,6,5,f
41236,2537a,0,1,f
41236,2539,8,1,f
41236,2541,6,2,f
41236,2542,4,2,f
41236,2546pr0001,4,1,f
41236,2547,8,1,f
41236,2548,8,1,f
41236,2549,6,1,f
41236,2550c01,6,1,f
41236,2551,6,1,f
41236,2555,0,4,f
41236,2561,6,2,f
41236,2562,6,2,f
41236,2563,6,1,f
41236,2566,6,1,f
41236,2566,0,1,f
41236,3001,0,2,f
41236,3002,7,1,f
41236,3003,7,2,f
41236,3004,0,2,f
41236,3005,0,2,f
41236,3005,7,1,f
41236,3009,0,4,f
41236,3010,0,4,f
41236,3020,7,2,f
41236,3020,0,1,f
41236,3023,0,1,f
41236,3023,7,6,f
41236,3024,0,3,f
41236,3033,0,1,f
41236,3036,0,1,f
41236,3040b,7,2,f
41236,3040b,0,1,f
41236,3062b,2,2,f
41236,3062b,0,6,f
41236,3298,7,1,f
41236,3455,7,4,f
41236,3622,0,3,f
41236,3659,7,1,f
41236,3700,0,2,f
41236,3706,0,1,f
41236,3710,0,1,f
41236,3747a,0,1,f
41236,3811pr0002,1,1,f
41236,3849,6,1,f
41236,3957a,0,1,f
41236,4032a,0,1,f
41236,4032a,2,3,f
41236,4070,7,3,f
41236,4071,0,2,f
41236,4085b,7,3,f
41236,4213,7,1,f
41236,4265a,7,1,f
41236,4287a,0,1,f
41236,4315,0,1,f
41236,4424,6,1,f
41236,4600,0,2,f
41236,4611,8,2,f
41236,46212,7,3,f
41236,46212,0,2,f
41236,4624,6,4,f
41236,4738b,6,1,f
41236,4739b,6,1,f
41236,4784,8,1,f
41236,4844,0,1,f
41236,57503,334,2,f
41236,57504,334,2,f
41236,57505,334,2,f
41236,57506,334,2,f
41236,6141,46,2,f
41236,6141,14,1,t
41236,6141,14,1,f
41236,84943a,8,1,f
41269,11213,30,2,f
41269,15573,15,3,f
41269,22888,212,4,f
41269,24299,15,4,f
41269,24307,15,4,f
41269,24855,70,1,f
41269,25269,15,2,f
41269,3023,85,2,f
41269,3023,15,6,f
41269,3068b,15,1,f
41269,3069b,85,2,f
41269,48092,15,4,f
41269,48092,322,4,f
41269,59900,25,1,f
41269,6141,0,3,f
41269,98138,52,4,f
41269,98138pr0008,15,2,f
41269,99781,15,1,f
41286,18674,0,1,f
41286,3023,71,1,f
41286,3062b,0,1,f
41286,3069bpr0101,71,1,f
41286,3900,15,1,f
41286,4595,0,1,f
41286,6141,36,2,f
41286,99563,71,1,f
41323,10247,15,8,f
41323,10830pat0001,0,1,f
41323,11090,15,31,f
41323,11153,15,6,f
41323,11203,15,1,f
41323,11212,15,1,f
41323,11291,15,2,f
41323,11458,15,4,f
41323,11476,19,1,f
41323,11477,15,18,f
41323,13547,15,2,f
41323,14417,72,2,f
41323,14418,71,6,f
41323,14419,72,3,f
41323,14704,71,1,f
41323,15068,15,5,f
41323,15070,15,3,f
41323,15207,0,5,f
41323,15208,15,7,f
41323,15209,15,23,f
41323,15571,15,2,f
41323,15573,0,2,f
41323,15573,15,19,f
41323,15672,15,4,f
41323,15712,15,9,f
41323,18674,15,2,f
41323,18980,15,6,f
41323,20482,15,1,t
41323,20482,15,4,f
41323,22385,15,2,f
41323,22890,72,5,f
41323,2397,19,2,f
41323,24093,70,1,f
41323,2420,0,2,f
41323,2420,19,4,f
41323,24201,15,21,f
41323,24246,15,54,f
41323,24246,15,2,t
41323,2431,15,4,f
41323,2431,0,2,f
41323,24324,70,1,f
41323,24946,15,1,f
41323,25269,15,2,f
41323,25269,15,1,t
41323,26047,15,10,f
41323,26603,0,4,f
41323,27261,15,2,f
41323,2780,0,1,t
41323,2780,0,6,f
41323,28802,15,2,f
41323,29119,15,5,f
41323,29120,15,5,f
41323,3001,1,1,f
41323,3001,0,1,f
41323,3002,25,2,f
41323,3003,2,1,f
41323,3003,14,2,f
41323,3004,0,2,f
41323,3005,0,2,f
41323,3006,1,1,f
41323,3009,0,4,f
41323,3010,14,1,f
41323,30150,84,1,f
41323,3020,15,7,f
41323,3021,15,1,f
41323,3021,19,1,f
41323,3022,19,10,f
41323,3023,15,2,f
41323,3023,70,5,f
41323,3023,0,1,f
41323,3023,72,2,f
41323,3024,72,1,t
41323,3024,15,5,f
41323,3024,15,1,t
41323,3024,72,2,f
41323,3024,70,2,f
41323,3024,70,1,t
41323,3032,15,1,f
41323,3033,0,6,f
41323,3034,19,1,f
41323,30377,15,2,f
41323,30377,15,1,t
41323,30383,15,1,f
41323,30552,71,5,f
41323,30553,0,2,f
41323,30553,15,4,f
41323,3062b,15,2,f
41323,3068b,71,1,f
41323,3068b,19,1,f
41323,3069b,70,1,f
41323,3069b,15,4,f
41323,3069b,28,1,f
41323,3070b,0,1,t
41323,3070b,0,2,f
41323,3176,15,2,f
41323,32009,15,2,f
41323,32062,0,8,f
41323,32064a,2,4,f
41323,32064a,4,2,f
41323,32124,15,7,f
41323,32192,15,4,f
41323,32348,15,6,f
41323,32803,71,2,f
41323,33909,15,1,f
41323,33909,0,2,f
41323,34103,15,4,f
41323,35480,15,38,f
41323,3623,19,3,f
41323,3623,15,4,f
41323,3666,15,3,f
41323,3666,19,4,f
41323,36840,15,10,f
41323,36841,71,7,f
41323,3701,0,4,f
41323,3701,27,4,f
41323,3701,4,4,f
41323,3707,0,1,f
41323,3710,15,4,f
41323,3749,19,16,f
41323,3795,15,4,f
41323,3795,19,1,f
41323,3839b,15,2,f
41323,38583,15,2,f
41323,3899,4,1,f
41323,3937,15,2,f
41323,3958,0,1,f
41323,40379,15,22,f
41323,4070,15,2,f
41323,4081b,15,3,f
41323,41532,0,1,f
41323,41740,15,4,f
41323,41854,15,1,f
41323,4274,1,12,f
41323,4274,71,1,t
41323,4274,71,26,f
41323,4274,1,1,t
41323,4287b,15,2,f
41323,43093,1,3,f
41323,43719,15,1,f
41323,43719,71,1,f
41323,43722,15,1,f
41323,43723,15,1,f
41323,44301b,15,9,f
41323,44302a,15,12,f
41323,44567a,71,2,f
41323,44728,28,3,f
41323,4697b,0,1,f
41323,4697b,0,1,t
41323,4733,15,6,f
41323,47456,15,1,f
41323,47905,19,2,f
41323,48336,15,4,f
41323,48336,19,3,f
41323,49668,15,20,f
41323,50950,15,2,f
41323,52501,15,2,f
41323,53451,15,2,t
41323,53451,15,15,f
41323,54200,15,29,f
41323,54200,15,2,t
41323,60212,15,1,f
41323,604547,179,1,f
41323,604548,179,1,t
41323,604549,179,1,t
41323,604550,179,1,f
41323,604551,179,1,t
41323,604552,179,1,t
41323,604553,179,1,t
41323,604614,179,1,t
41323,604615,179,1,t
41323,60470b,71,1,f
41323,60471,71,3,f
41323,60471,15,1,f
41323,60478,71,1,f
41323,60478,15,3,f
41323,60897,15,4,f
41323,6091,15,3,f
41323,6111,0,4,f
41323,6134,15,2,f
41323,6141,15,2,f
41323,6141,15,1,t
41323,6141,19,3,f
41323,6141,19,1,t
41323,6179,0,4,f
41323,6180,0,1,f
41323,6223,47,1,f
41323,62361,15,4,f
41323,63864,15,6,f
41323,63864,0,8,f
41323,63868,15,6,f
41323,6541,15,4,f
41323,6558,1,12,f
41323,6629,15,6,f
41323,6636,15,2,f
41323,68493,9999,1,f
41323,73983,15,4,f
41323,85861,15,8,f
41323,85861,15,1,t
41323,87079,70,3,f
41323,87079,0,6,f
41323,87083,72,6,f
41323,87552,15,1,f
41323,87580,15,5,f
41323,87747,15,2,f
41323,87747,15,1,t
41323,88292,15,4,f
41323,88646,0,3,f
41323,90194,15,1,f
41323,92582,15,1,f
41323,92582,0,1,f
41323,92692,15,3,f
41323,93094,0,1,t
41323,93094,0,1,f
41323,93160,15,1,t
41323,93160,15,2,f
41323,96874,3,1,f
41323,98138,71,1,t
41323,98138,71,2,f
41323,98313,15,2,f
41323,99206,15,1,f
41323,99206,0,1,f
41323,99207,19,2,f
41323,99781,19,1,f
41323,99781,15,1,f
41349,11213,85,1,f
41349,11213,0,1,f
41349,11458,72,2,f
41349,11833,0,1,f
41349,11833,27,1,f
41349,15391,0,2,f
41349,15392,72,2,f
41349,15392,72,1,t
41349,15712,72,2,f
41349,18990,47,1,f
41349,32530,0,1,f
41349,3626c,27,1,f
41349,51739,72,2,f
41349,60897,0,2,f
41349,6141,36,1,t
41349,6141,46,4,f
41349,6141,80,4,f
41349,6141,80,1,t
41349,6141,36,4,f
41349,6141,47,3,f
41349,6141,46,1,t
41349,6141,182,1,t
41349,6141,182,1,f
41349,6141,47,1,t
41349,6141,27,1,t
41349,6141,27,1,f
41413,27150,0,1,f
41414,15712,0,2,f
41414,18041,297,2,f
41414,25893,47,2,f
41414,30375,308,1,f
41414,92338,297,1,f
41414,98313,0,2,f
41416,15445,72,1,f
41416,37829pr0002,484,1,f
41416,87989,27,1,f
41555,10247,0,1,f
41555,12622c01,0,1,f
41555,15395,320,2,f
41555,15623pr0002,71,1,f
41555,15624,72,2,f
41555,15625pr0002,72,1,f
41555,15626pr0002,71,1,f
41555,15627,321,3,f
41555,2412b,0,3,f
41555,2412b,36,1,f
41555,2431,14,1,f
41555,2431,71,3,f
41555,2431pr0028,72,1,f
41555,2432,1,1,f
41555,2437,40,1,f
41555,2454b,1,2,f
41555,2456,0,3,f
41555,2877,71,1,f
41555,3001,1,2,f
41555,3001,27,1,f
41555,3001,2,1,f
41555,3002,1,1,f
41555,3003,2,1,f
